MUNICIPIO,HORA
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),MADRUGADA
SOLEDAD,MADRUGADA
CARTAGENA (CT),MANHANA
DUITAMA,NOCHE
GARAGOA,MADRUGADA
SOGAMOSO,TARDE
TUNJA (CT),ALMUERZO
MANIZALES (CT),MADRUGADA
MANIZALES (CT),ALMUERZO
MANIZALES (CT),TARDE
MANIZALES (CT),TARDE
SUPIA,MANHANA
YOPAL (CT),MOVILIZACIONVESPERTINA
YOPAL (CT),NOCHE
POPAYAN (CT),MANHANA
POPAYAN (CT),MADRUGADA
POPAYAN (CT),NOCHE
AGUACHICA,TARDE
SAN MARTIN,MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),MADRUGADA
VALLEDUPAR (CT),MADRUGADA
CERETE,NOCHE
CHINU,NOCHE
MONTERIA (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
FACATATIVA,MOVILIZACIONVESPERTINA
FACATATIVA,MOVILIZACIONVESPERTINA
FACATATIVA,MOVILIZACIONVESPERTINA
SOACHA,MOVILIZACIONVESPERTINA
MAICAO,MOVILIZACIONVESPERTINA
SAN JOSE DEL GUAVIARE (CT),NOCHE
SAN JOSE DEL GUAVIARE (CT),MANHANA
SAN JOSE DEL GUAVIARE (CT),MANHANA
BARAYA,NOCHE
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MADRUGADA
PIVIJAY,NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),ALMUERZO
IPIALES,MOVILIZACIONVESPERTINA
IPIALES,NOCHE
IPIALES,ALMUERZO
PASTO (CT),TARDE
PASTO (CT),ALMUERZO
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
TUQUERRES,MADRUGADA
CUCUTA (CT),MANHANA
CUCUTA (CT),MOVILIZACIONMATUTINA
OCANHA,NOCHE
ARMENIA (CT),MOVILIZACIONVESPERTINA
CALARCA,MOVILIZACIONVESPERTINA
DOSQUEBRADAS,ALMUERZO
PEREIRA (CT),ALMUERZO
PEREIRA (CT),MADRUGADA
PEREIRA (CT),MADRUGADA
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),MADRUGADA
FLORIDABLANCA,NOCHE
SAN GIL,MOVILIZACIONVESPERTINA
SAN MARCOS,MANHANA
SINCELEJO (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),ALMUERZO
IBAGUE (CT),TARDE
IBAGUE (CT),NOCHE
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MADRUGADA
LIBANO,NOCHE
MELGAR,ALMUERZO
BUENAVENTURA,ALMUERZO
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CANDELARIA,MADRUGADA
JAMUNDI,MADRUGADA
JAMUNDI,MADRUGADA
YUMBO,MANHANA
BELLO,MANHANA
BELLO,NOCHE
BELLO,MOVILIZACIONVESPERTINA
BELLO,MADRUGADA
CARACOLI,MADRUGADA
ENVIGADO,TARDE
ENVIGADO,TARDE
ENVIGADO,TARDE
ITAGUI,NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
RIONEGRO,TARDE
RIONEGRO,ALMUERZO
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),MANHANA
MALAMBO,TARDE
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CHIQUINQUIRA,ALMUERZO
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),ALMUERZO
FLORENCIA (CT),MANHANA
FLORENCIA (CT),TARDE
YOPAL (CT),MOVILIZACIONVESPERTINA
YOPAL (CT),MOVILIZACIONVESPERTINA
YOPAL (CT),NOCHE
YOPAL (CT),MADRUGADA
YOPAL (CT),MADRUGADA
MIRANDA,ALMUERZO
POPAYAN (CT),NOCHE
POPAYAN (CT),MADRUGADA
PUERTO TEJADA,MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),MANHANA
VALLEDUPAR (CT),MANHANA
BOJAYA,MANHANA
MONTERIA (CT),MOVILIZACIONVESPERTINA
SAHAGUN,MADRUGADA
AGUA DE DIOS,MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
GIRARDOT,TARDE
RIOHACHA (CT),ALMUERZO
NEIVA (CT),TARDE
PITALITO,ALMUERZO
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MANHANA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
EL TAMBO,MOVILIZACIONVESPERTINA
IPIALES,MANHANA
IPIALES,TARDE
PASTO (CT),NOCHE
PASTO (CT),NOCHE
PASTO (CT),NOCHE
PASTO (CT),TARDE
PASTO (CT),NOCHE
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
TUQUERRES,ALMUERZO
CUCUTA (CT),MADRUGADA
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),ALMUERZO
ARMENIA (CT),MANHANA
ARMENIA (CT),ALMUERZO
ARMENIA (CT),ALMUERZO
ARMENIA (CT),ALMUERZO
ARMENIA (CT),MADRUGADA
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),ALMUERZO
FILANDIA,NOCHE
QUIMBAYA,NOCHE
QUIMBAYA,TARDE
PEREIRA (CT),ALMUERZO
PEREIRA (CT),NOCHE
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BARRANCABERMEJA,TARDE
BARRANCABERMEJA,MADRUGADA
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MADRUGADA
FLORIDABLANCA,MOVILIZACIONMATUTINA
GIRON,TARDE
SINCELEJO (CT),NOCHE
SINCELEJO (CT),MADRUGADA
CHAPARRAL,TARDE
ESPINAL,ALMUERZO
ESPINAL,NOCHE
IBAGUE (CT),ALMUERZO
IBAGUE (CT),TARDE
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),MANHANA
BUENAVENTURA,TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MOVILIZACIONMATUTINA
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CALI (CT),MOVILIZACIONVESPERTINA
JAMUNDI,ALMUERZO
PALMIRA,TARDE
PALMIRA,MOVILIZACIONVESPERTINA
PRADERA,MANHANA
YUMBO,NOCHE
BELLO,MANHANA
BELLO,NOCHE
BELLO,NOCHE
CALDAS,ALMUERZO
COPACABANA,MANHANA
ENVIGADO,NOCHE
ITAGUI,MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
VALPARAISO,MANHANA
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
SOLEDAD,ALMUERZO
SOLEDAD,MADRUGADA
SOLEDAD,MOVILIZACIONVESPERTINA
SOLEDAD,MOVILIZACIONVESPERTINA
CARTAGENA (CT),TARDE
CARTAGENA (CT),TARDE
TUNJA (CT),MADRUGADA
TUNJA (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),ALMUERZO
MANIZALES (CT),MANHANA
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),TARDE
MANIZALES (CT),TARDE
MANIZALES (CT),MANHANA
VILLAMARIA,MOVILIZACIONVESPERTINA
VILLAMARIA,MADRUGADA
FLORENCIA (CT),TARDE
YOPAL (CT),MADRUGADA
POPAYAN (CT),TARDE
POPAYAN (CT),MADRUGADA
POPAYAN (CT),NOCHE
AGUSTIN CODAZZI,MADRUGADA
PELAYA,MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),MANHANA
VALLEDUPAR (CT),TARDE
QUIBDO (CT),MANHANA
CERETE,MANHANA
MONTERIA (CT),NOCHE
MONTERIA (CT),MANHANA
MONTERIA (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
ZIPAQUIRA,ALMUERZO
MAICAO,MANHANA
MANAURE,NOCHE
MANAURE,NOCHE
RIOHACHA (CT),TARDE
RIOHACHA (CT),TARDE
CAMPOALEGRE,TARDE
GARZON,ALMUERZO
LA PLATA,MADRUGADA
LA PLATA,MADRUGADA
NEIVA (CT),MANHANA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MADRUGADA
SAN AGUSTIN,MOVILIZACIONVESPERTINA
SANTA MARTA (CT),MANHANA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
IPIALES,ALMUERZO
IPIALES,TARDE
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
CUCUTA (CT),MANHANA
CUCUTA (CT),MOVILIZACIONMATUTINA
CUCUTA (CT),NOCHE
CUCUTA (CT),MADRUGADA
CUCUTA (CT),MADRUGADA
CUCUTA (CT),TARDE
ARMENIA (CT),ALMUERZO
CALARCA,TARDE
CALARCA,MOVILIZACIONVESPERTINA
CALARCA,MOVILIZACIONVESPERTINA
MONTENEGRO,MOVILIZACIONVESPERTINA
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),ALMUERZO
PEREIRA (CT),MANHANA
PEREIRA (CT),NOCHE
SAN ANDRES (CT),MADRUGADA
SAN ANDRES (CT),NOCHE
SAN ANDRES (CT),NOCHE
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BARRANCABERMEJA,NOCHE
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
PIEDECUESTA,MOVILIZACIONVESPERTINA
PIEDECUESTA,MOVILIZACIONVESPERTINA
SINCELEJO (CT),ALMUERZO
SINCELEJO (CT),MOVILIZACIONVESPERTINA
HONDA,MADRUGADA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),NOCHE
IBAGUE (CT),MANHANA
IBAGUE (CT),NOCHE
IBAGUE (CT),NOCHE
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),NOCHE
IBAGUE (CT),MADRUGADA
IBAGUE (CT),ALMUERZO
IBAGUE (CT),ALMUERZO
SALDANHA,MADRUGADA
BUENAVENTURA,MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
GUADALAJARA DE BUGA,TARDE
GUADALAJARA DE BUGA,TARDE
LA UNION,MANHANA
PALMIRA,ALMUERZO
TULUA,TARDE
ANDES,TARDE
ANDES,MOVILIZACIONVESPERTINA
BELLO,MANHANA
BELLO,TARDE
CALDAS,MANHANA
CAUCASIA,TARDE
COPACABANA,TARDE
COPACABANA,NOCHE
COPACABANA,NOCHE
GIRARDOTA,MOVILIZACIONVESPERTINA
MACEO,NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
SABANETA,MOVILIZACIONVESPERTINA
ARAUCA (CT),TARDE
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),MADRUGADA
BARRANQUILLA (CT),MADRUGADA
SABANALARGA,MOVILIZACIONVESPERTINA
SABANALARGA,MOVILIZACIONVESPERTINA
SOLEDAD,NOCHE
SOLEDAD,NOCHE
SOLEDAD,MANHANA
SOLEDAD,MANHANA
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CARTAGENA (CT),MADRUGADA
CARTAGENA (CT),TARDE
CARTAGENA (CT),MANHANA
CARTAGENA (CT),NOCHE
SAN ESTANISLAO,MANHANA
TUNJA (CT),ALMUERZO
MANIZALES (CT),MANHANA
MANIZALES (CT),TARDE
FLORENCIA (CT),NOCHE
FLORENCIA (CT),NOCHE
YOPAL (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),ALMUERZO
POPAYAN (CT),TARDE
POPAYAN (CT),TARDE
POPAYAN (CT),MADRUGADA
POPAYAN (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),MANHANA
AGUACHICA,MADRUGADA
VALLEDUPAR (CT),TARDE
QUIBDO (CT),NOCHE
LORICA,TARDE
MONTERIA (CT),ALMUERZO
MONTERIA (CT),ALMUERZO
PURISIMA,MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONMATUTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
SAN JOSE DEL GUAVIARE (CT),MANHANA
GIGANTE,MOVILIZACIONVESPERTINA
NEIVA (CT),TARDE
NEIVA (CT),MADRUGADA
SANTA MARTA (CT),MANHANA
SANTA MARTA (CT),MANHANA
SANTA MARTA (CT),MADRUGADA
SANTA MARTA (CT),TARDE
GRANADA,MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MOVILIZACIONMATUTINA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),ALMUERZO
IPIALES,MANHANA
IPIALES,NOCHE
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),ALMUERZO
PASTO (CT),MOVILIZACIONVESPERTINA
PUPIALES,MANHANA
CUCUTA (CT),MANHANA
CUCUTA (CT),NOCHE
CUCUTA (CT),TARDE
CUCUTA (CT),NOCHE
CUCUTA (CT),TARDE
CUCUTA (CT),NOCHE
VILLA DEL ROSARIO,MANHANA
VILLA DEL ROSARIO,TARDE
MOCOA (CT),NOCHE
ARMENIA (CT),MADRUGADA
ARMENIA (CT),NOCHE
ARMENIA (CT),MANHANA
CALARCA,NOCHE
PEREIRA (CT),NOCHE
PEREIRA (CT),MANHANA
PEREIRA (CT),ALMUERZO
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
GIRON,MOVILIZACIONVESPERTINA
GIRON,NOCHE
GIRON,MOVILIZACIONVESPERTINA
GIRON,MOVILIZACIONVESPERTINA
GIRON,MOVILIZACIONVESPERTINA
COROZAL,MADRUGADA
SINCELEJO (CT),MANHANA
SINCELEJO (CT),MADRUGADA
SINCELEJO (CT),MANHANA
CALI (CT),ALMUERZO
SINCELEJO (CT),MANHANA
ESPINAL,MANHANA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),NOCHE
IBAGUE (CT),TARDE
IBAGUE (CT),TARDE
IBAGUE (CT),TARDE
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),NOCHE
IBAGUE (CT),MANHANA
MELGAR,ALMUERZO
VILLAHERMOSA,NOCHE
BUENAVENTURA,TARDE
BUENAVENTURA,MADRUGADA
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),MADRUGADA
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
DAGUA,MANHANA
