MUNICIPIO,DIA
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
SAN ANDRES (CT),MARTES
BARRANCABERMEJA,MARTES
BARRANCABERMEJA,MARTES
BARRANCABERMEJA,MARTES
BARRANCABERMEJA,MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
FLORIDABLANCA,MARTES
FLORIDABLANCA,MARTES
FLORIDABLANCA,MARTES
FLORIDABLANCA,MARTES
PIEDECUESTA,MARTES
PIEDECUESTA,MARTES
PIEDECUESTA,MARTES
PIEDECUESTA,MARTES
SOCORRO,MARTES
SINCELEJO (CT),MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
MELGAR,MARTES
BUENAVENTURA,MARTES
BUENAVENTURA,MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CARTAGO,MARTES
CARTAGO,MARTES
GUADALAJARA DE BUGA,MARTES
LA CUMBRE,MARTES
PALMIRA,MARTES
PRADERA,MARTES
TULUA,MARTES
ZARZAL,MARTES
BELLO,MIERCOLES
BELLO,MIERCOLES
BELLO,MIERCOLES
BELLO,MIERCOLES
BELLO,MIERCOLES
COPACABANA,MIERCOLES
ENVIGADO,MIERCOLES
ENVIGADO,MIERCOLES
ITAGUI,MIERCOLES
ITAGUI,MIERCOLES
LA ESTRELLA,MIERCOLES
MARINILLA,MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
TAME,MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
SABANALARGA,MIERCOLES
SOLEDAD,MIERCOLES
CARTAGENA (CT),MIERCOLES
CARTAGENA (CT),MIERCOLES
SAN ESTANISLAO,MIERCOLES
TUNJA (CT),MIERCOLES
TUNJA (CT),MIERCOLES
TUNJA (CT),MIERCOLES
LA DORADA,MIERCOLES
MANIZALES (CT),MIERCOLES
MANIZALES (CT),MIERCOLES
MANIZALES (CT),MIERCOLES
MANIZALES (CT),MIERCOLES
YOPAL (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
VALLEDUPAR (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
GIRARDOT,MIERCOLES
GIRARDOT,MIERCOLES
MAICAO,MIERCOLES
RIOHACHA (CT),MIERCOLES
RIOHACHA (CT),MIERCOLES
RIOHACHA (CT),MIERCOLES
NEIVA (CT),MIERCOLES
NEIVA (CT),MIERCOLES
CIENAGA,MIERCOLES
FUNDACION,MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
SANTA MARTA (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
PASTO (CT),MIERCOLES
PASTO (CT),MIERCOLES
PASTO (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
ARMENIA (CT),MIERCOLES
ARMENIA (CT),MIERCOLES
DOSQUEBRADAS,MIERCOLES
DOSQUEBRADAS,MIERCOLES
PEREIRA (CT),MIERCOLES
PEREIRA (CT),MIERCOLES
BARRANCABERMEJA,MIERCOLES
BARRANCABERMEJA,MIERCOLES
BARRANCABERMEJA,MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
FLORIDABLANCA,MIERCOLES
FLORIDABLANCA,MIERCOLES
FLORIDABLANCA,MIERCOLES
FLORIDABLANCA,MIERCOLES
FLORIDABLANCA,MIERCOLES
GIRON,MIERCOLES
GIRON,MIERCOLES
PIEDECUESTA,MIERCOLES
PIEDECUESTA,MIERCOLES
PIEDECUESTA,MIERCOLES
SAN GIL,MIERCOLES
COROZAL,MIERCOLES
SAN ONOFRE,MIERCOLES
ESPINAL,MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
VENADILLO,MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CARTAGO,MIERCOLES
GUADALAJARA DE BUGA,MIERCOLES
PALMIRA,MIERCOLES
PALMIRA,MIERCOLES
YUMBO,MIERCOLES
LETICIA (CT),JUEVES
LETICIA (CT),JUEVES
APARTADO,JUEVES
BELLO,JUEVES
COPACABANA,JUEVES
COPACABANA,JUEVES
ENVIGADO,JUEVES
ENVIGADO,JUEVES
ENVIGADO,JUEVES
MARINILLA,JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
PUERTO BERRIO,JUEVES
BARRANQUILLA (CT),JUEVES
BARRANQUILLA (CT),JUEVES
BARRANQUILLA (CT),JUEVES
BARRANQUILLA (CT),JUEVES
SOLEDAD,JUEVES
DUITAMA,JUEVES
TUNJA (CT),JUEVES
TUNJA (CT),JUEVES
TUNJA (CT),JUEVES
MANIZALES (CT),JUEVES
MANIZALES (CT),JUEVES
VILLAMARIA,JUEVES
VILLAMARIA,JUEVES
FLORENCIA (CT),JUEVES
FLORENCIA (CT),JUEVES
YOPAL (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
SANTANDER DE QUILICHAO,JUEVES
MONTERIA (CT),JUEVES
MONTERIA (CT),JUEVES
MONTERIA (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
CHIA,JUEVES
CHOCONTA,JUEVES
FACATATIVA,JUEVES
FONSECA,JUEVES
RIOHACHA (CT),JUEVES
RIOHACHA (CT),JUEVES
NEIVA (CT),JUEVES
NEIVA (CT),JUEVES
SANTA MARTA (CT),JUEVES
SANTA MARTA (CT),JUEVES
SANTA MARTA (CT),JUEVES
SANTA MARTA (CT),JUEVES
SANTA MARTA (CT),JUEVES
SANTA MARTA (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
SAN PABLO,JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
VILLA DEL ROSARIO,JUEVES
ARMENIA (CT),JUEVES
ARMENIA (CT),JUEVES
ARMENIA (CT),JUEVES
ARMENIA (CT),JUEVES
ARMENIA (CT),JUEVES
BUENAVISTA,JUEVES
DOSQUEBRADAS,JUEVES
DOSQUEBRADAS,JUEVES
DOSQUEBRADAS,JUEVES
DOSQUEBRADAS,JUEVES
PEREIRA (CT),JUEVES
PEREIRA (CT),JUEVES
SANTA ROSA DE CABAL,JUEVES
SANTA ROSA DE CABAL,JUEVES
SANTA ROSA DE CABAL,JUEVES
SAN ANDRES (CT),JUEVES
BARRANCABERMEJA,JUEVES
BARRANCABERMEJA,JUEVES
BARRANCABERMEJA,JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
FLORIDABLANCA,JUEVES
FLORIDABLANCA,JUEVES
FLORIDABLANCA,JUEVES
FLORIDABLANCA,JUEVES
GIRON,JUEVES
PIEDECUESTA,JUEVES
PIEDECUESTA,JUEVES
SAMPUES,JUEVES
SAMPUES,JUEVES
SINCELEJO (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
ALCALA,JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
JAMUNDI,JUEVES
LA CUMBRE,JUEVES
ZARZAL,JUEVES
ARBOLETES,VIERNES
BELLO,VIERNES
BELLO,VIERNES
ENVIGADO,VIERNES
ENVIGADO,VIERNES
ITAGUI,VIERNES
MARINILLA,VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
ARAUCA (CT),VIERNES
ARAUCA (CT),VIERNES
BARRANQUILLA (CT),VIERNES
BARRANQUILLA (CT),VIERNES
BARRANQUILLA (CT),VIERNES
SOLEDAD,VIERNES
SOLEDAD,VIERNES
CARTAGENA (CT),VIERNES
SAN ESTANISLAO,VIERNES
TUNJA (CT),VIERNES
TUNJA (CT),VIERNES
TUNJA (CT),VIERNES
MANIZALES (CT),VIERNES
MANIZALES (CT),VIERNES
MANIZALES (CT),VIERNES
MANIZALES (CT),VIERNES
FLORENCIA (CT),VIERNES
FLORENCIA (CT),VIERNES
FLORENCIA (CT),VIERNES
FLORENCIA (CT),VIERNES
FLORENCIA (CT),VIERNES
VILLANUEVA,VIERNES
GUACHENE,VIERNES
POPAYAN (CT),VIERNES
POPAYAN (CT),VIERNES
VALLEDUPAR (CT),VIERNES
VALLEDUPAR (CT),VIERNES
QUIBDO (CT),VIERNES
MONTERIA (CT),VIERNES
MONTERIA (CT),VIERNES
MONTERIA (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
RIOHACHA (CT),VIERNES
RIOHACHA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
SANTA MARTA (CT),VIERNES
SANTA MARTA (CT),VIERNES
SANTA MARTA (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
PASTO (CT),VIERNES
PASTO (CT),VIERNES
PASTO (CT),VIERNES
SAN PABLO,VIERNES
CUCUTA (CT),VIERNES
CUCUTA (CT),VIERNES
CUCUTA (CT),VIERNES
PAMPLONA,VIERNES
ARMENIA (CT),VIERNES
ARMENIA (CT),VIERNES
ARMENIA (CT),VIERNES
ARMENIA (CT),VIERNES
ARMENIA (CT),VIERNES
CALARCA,VIERNES
DOSQUEBRADAS,VIERNES
PEREIRA (CT),VIERNES
PEREIRA (CT),VIERNES
PEREIRA (CT),VIERNES
PEREIRA (CT),VIERNES
SANTA ROSA DE CABAL,VIERNES
SANTA ROSA DE CABAL,VIERNES
BARRANCABERMEJA,VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
FLORIDABLANCA,VIERNES
FLORIDABLANCA,VIERNES
GIRON,VIERNES
GIRON,VIERNES
SINCELEJO (CT),VIERNES
SINCELEJO (CT),VIERNES
ESPINAL,VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
BOLIVAR,VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
SEVILLA,VIERNES
TULUA,VIERNES
YUMBO,VIERNES
LETICIA (CT),SABADO
BELLO,SABADO
BELLO,SABADO
BELLO,SABADO
CAUCASIA,SABADO
ENVIGADO,SABADO
GUARNE,SABADO
ITAGUI,SABADO
ITAGUI,SABADO
ITAGUI,SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
TAMESIS,SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
SOLEDAD,SABADO
CARTAGENA (CT),SABADO
CARTAGENA (CT),SABADO
CARTAGENA (CT),SABADO
CARTAGENA (CT),SABADO
CHIQUINQUIRA,SABADO
GARAGOA,SABADO
SOGAMOSO,SABADO
TUNJA (CT),SABADO
TUNJA (CT),SABADO
LA DORADA,SABADO
MANIZALES (CT),SABADO
MANIZALES (CT),SABADO
MANIZALES (CT),SABADO
MANIZALES (CT),SABADO
MANIZALES (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
FLORENCIA (CT),SABADO
YOPAL (CT),SABADO
YOPAL (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
SANTANDER DE QUILICHAO,SABADO
SANTANDER DE QUILICHAO,SABADO
VALLEDUPAR (CT),SABADO
VALLEDUPAR (CT),SABADO
MONTERIA (CT),SABADO
MONTERIA (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
ACEVEDO,SABADO
NEIVA (CT),SABADO
NEIVA (CT),SABADO
PITALITO,SABADO
EL BANCO,SABADO
SANTA MARTA (CT),SABADO
SANTA MARTA (CT),SABADO
SANTA MARTA (CT),SABADO
SANTA MARTA (CT),SABADO
SITIONUEVO,SABADO
